748 5 2
-0.972972972972973 -0.061224489795918324 -0.061224489795918324 0.5625 0.0 
-0.8918918918918919 -0.8775510204081632 -0.8775510204081632 -0.9583333333333334 0.0 
-0.972972972972973 -0.5510204081632653 -0.5510204081632653 -0.3125 0.0 
-0.8918918918918919 -0.10204081632653061 -0.10204081632653061 0.16666666666666674 0.0 
-1.0 -0.9183673469387755 -0.9183673469387755 -0.9583333333333334 0.0 
-0.972972972972973 -0.5102040816326531 -0.5102040816326531 -0.0625 0.0 
-0.8918918918918919 -0.5918367346938775 -0.5918367346938775 -0.45833333333333337 0.0 
-0.7567567567567568 -0.6734693877551021 -0.6734693877551021 -0.7083333333333333 0.0 
-0.8918918918918919 -0.4693877551020408 -0.4693877551020408 -0.20833333333333337 0.0 
-0.8918918918918919 -0.7959183673469388 -0.7959183673469388 -0.75 0.0 
-0.8918918918918919 -0.7142857142857143 -0.7142857142857143 -0.6041666666666667 0.0 
-0.972972972972973 -0.4693877551020408 -0.4693877551020408 0.16666666666666674 0.0 
-0.9459459459459459 -0.3877551020408163 -0.3877551020408163 0.29166666666666674 0.0 
-0.9459459459459459 -0.8367346938775511 -0.8367346938775511 -0.7083333333333333 0.0 
-0.9459459459459459 -0.8367346938775511 -0.8367346938775511 -0.7083333333333333 0.0 
-0.9459459459459459 -0.6734693877551021 -0.6734693877551021 -0.29166666666666663 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -1.0 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -1.0 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -1.0 0.0 
-0.9459459459459459 -0.5918367346938775 -0.5918367346938775 -0.08333333333333337 0.0 
-0.9459459459459459 -0.7959183673469388 -0.7959183673469388 -0.5833333333333333 0.0 
-0.9459459459459459 -0.5510204081632653 -0.5510204081632653 0.04166666666666674 0.0 
-0.9459459459459459 -0.3877551020408163 -0.3877551020408163 0.6458333333333333 0.0 
-0.9189189189189189 -0.7959183673469388 -0.7959183673469388 -0.6041666666666667 0.0 
-0.9459459459459459 -0.7551020408163265 -0.7551020408163265 -0.4375 0.0 
-0.9459459459459459 -0.6326530612244898 -0.6326530612244898 -0.02083333333333337 0.0 
-0.9189189189189189 -0.3877551020408163 -0.3877551020408163 0.5 0.0 
-1.0 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.8918918918918919 -0.7551020408163265 -0.7551020408163265 -0.5208333333333333 0.0 
-0.972972972972973 -0.6734693877551021 -0.6734693877551021 0.02083333333333326 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.7083333333333333 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.7083333333333333 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.7083333333333333 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.7083333333333333 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.7083333333333333 0.0 
-0.9459459459459459 -0.7959183673469388 -0.7959183673469388 -0.45833333333333337 0.0 
-0.8918918918918919 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.8918918918918919 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.8918918918918919 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.8918918918918919 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.8918918918918919 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.8918918918918919 -0.9591836734693877 -0.9591836734693877 -0.9583333333333334 0.0 
-0.6756756756756757 -0.5918367346938775 -0.5918367346938775 -0.5625 0.0 
-0.8918918918918919 -0.7551020408163265 -0.7551020408163265 -0.45833333333333337 0.0 
-0.9189189189189189 -0.34693877551020413 -0.34693877551020413 0.75 0.0 
-0.8918918918918919 -0.6734693877551021 -0.6734693877551021 -0.20833333333333337 0.0 
-0.9459459459459459 -0.8367346938775511 -0.8367346938775511 -0.5 0.0 
-0.9459459459459459 -0.8367346938775511 -0.8367346938775511 -0.5 0.0 
-0.8378378378378378 -0.34693877551020413 -0.34693877551020413 0.41666666666666674 0.0 
-1.0 -0.7142857142857143 -0.7142857142857143 0.1875 0.0 
-0.9189189189189189 -0.8367346938775511 -0.8367346938775511 -0.5 0.0 
-0.9459459459459459 -0.9183673469387755 -0.9183673469387755 -0.75 0.0 
-0.9459459459459459 -0.6326530612244898 -0.6326530612244898 0.29166666666666674 0.0 
-0.8918918918918919 -0.6734693877551021 -0.6734693877551021 -0.08333333333333337 0.0 
-0.8918918918918919 -0.8367346938775511 -0.8367346938775511 -0.5625 0.0 
-0.9459459459459459 -0.5510204081632653 -0.5510204081632653 0.6666666666666667 0.0 
-0.7027027027027026 -0.061224489795918324 -0.061224489795918324 0.29166666666666674 0.0 
-0.8918918918918919 -0.5918367346938775 -0.5918367346938775 0.22916666666666674 0.0 
-0.972972972972973 -0.7551020408163265 -0.7551020408163265 0.14583333333333326 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.5 0.0 
-0.9459459459459459 -0.8367346938775511 -0.8367346938775511 -0.33333333333333337 0.0 
-0.9459459459459459 -0.8775510204081632 -0.8775510204081632 -0.5 0.0 
-0.8918918918918919 -0.8367346938775511 -0.8367346938775511 -0.45833333333333337 0.0 
-0.9459459459459459 -0.5510204081632653 -0.5510204081632653 0.9375 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.8333333333333334 0.0 
-0.8918918918918919 -0.7959183673469388 -0.7959183673469388 -0.3125 0.0 
-0.9459459459459459 -0.5918367346938775 -0.5918367346938775 0.7916666666666667 0.0 
-0.9459459459459459 -0.9183673469387755 -0.9183673469387755 -0.6458333333333333 0.0 
-0.9459459459459459 -0.8367346938775511 -0.8367346938775511 -0.27083333333333337 0.0 
-0.9459459459459459 -0.5510204081632653 -0.5510204081632653 1.0 0.0 
-0.7567567567567568 -0.8367346938775511 -0.8367346938775511 -0.6458333333333333 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.8125 0.0 
-0.9459459459459459 -0.6734693877551021 -0.6734693877551021 0.5 0.0 
-0.8648648648648649 -0.4693877551020408 -0.4693877551020408 0.75 0.0 
-0.8918918918918919 -0.9183673469387755 -0.9183673469387755 -0.7083333333333333 0.0 
-0.8918918918918919 -0.9183673469387755 -0.9183673469387755 -0.7083333333333333 0.0 
-0.8378378378378378 -0.9183673469387755 -0.9183673469387755 -0.75 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.8125 0.0 
-0.9459459459459459 -0.9591836734693877 -0.9591836734693877 -0.8125 0.0 
-0.8918918918918919 -0.7959183673469388 -0.7959183673469388 -0.22916666666666663 0.0 
-0.8918918918918919 -0.5918367346938775 -0.5918367346938775 0.5833333333333333 0.0 
-0.9459459459459459 -1.0 -1.0 -1.0 0.0 
-0.9459459459459459 -1.0 -1.0 -1.0 0.0 
-0.9459459459459459 -1.0 -1.0 -1.0 0.0 
-0.9459459459459459 -1.0 -1.0 -1.0 0.0 
-0.9459459459459459 -1.0 -1.0 -1.0 0.0 
