336 8 8
0.101123595505618 -0.6904761904761905 -1.0 -1.0 0.27272727272727293 -0.5670103092783505 -0.29292929292929293 0.0 
-0.8426966292134831 -0.4285714285714285 -1.0 -1.0 0.2272727272727273 -0.34020618556701043 -0.11111111111111105 0.0 
0.258426966292135 -0.4285714285714285 -1.0 -1.0 0.11363636363636354 -0.2989690721649485 -0.07070707070707061 0.0 
0.3258426966292134 -0.2142857142857143 -1.0 -1.0 0.18181818181818188 -0.1340206185567009 -0.2727272727272727 0.0 
-0.4831460674157303 -0.6190476190476191 -1.0 -1.0 0.25 -0.5463917525773196 -0.29292929292929293 0.0 
0.50561797752809 -0.45238095238095233 -1.0 -1.0 -0.18181818181818188 -0.27835051546391754 -0.07070707070707061 0.0 
-0.3483146067415731 -0.7142857142857142 -1.0 -1.0 0.0 -0.5876288659793814 -0.31313131313131304 0.0 
-0.5280898876404494 -0.5714285714285714 -1.0 -1.0 0.15909090909090917 -0.48453608247422675 -0.21212121212121204 0.0 
-0.550561797752809 -0.33333333333333326 -1.0 -1.0 0.045454545454545414 -0.010309278350515427 0.15151515151515138 0.0 
-0.0561797752808989 -0.4285714285714285 -1.0 -1.0 0.27272727272727293 -0.6907216494845361 -0.3939393939393939 0.0 
-0.0561797752808989 -0.8095238095238095 -1.0 -1.0 0.2954545454545454 -0.5051546391752577 -0.2525252525252525 0.0 
-0.4382022471910112 -0.23809523809523814 -1.0 -1.0 0.0 -0.7113402061855669 -0.41414141414141414 0.0 
-0.1235955056179775 -0.6190476190476191 -1.0 -1.0 0.045454545454545414 -0.5670103092783505 -0.29292929292929293 0.0 
0.146067415730337 -0.19047619047619047 -1.0 -1.0 0.045454545454545414 -0.402061855670103 -0.29292929292929293 0.0 
-0.5056179775280899 -0.3571428571428571 -1.0 -1.0 0.09090909090909083 -0.731958762886598 -0.43434343434343425 0.0 
-0.4382022471910112 -0.4285714285714285 -1.0 -1.0 0.045454545454545414 -0.15463917525773185 0.05050505050505061 0.0 
-0.2359550561797752 -0.3095238095238094 -1.0 -1.0 -0.13636363636363635 -0.5670103092783505 -0.29292929292929293 0.0 
-0.011235955056179803 -0.738095238095238 -1.0 -1.0 0.25 0.010309278350515427 0.1717171717171717 0.0 
-0.4831460674157303 -0.4285714285714285 -1.0 -1.0 -0.11363636363636365 -0.48453608247422675 -0.23232323232323226 0.0 
-0.07865168539325851 -0.023809523809523947 -1.0 -1.0 -0.11363636363636365 -0.6288659793814433 -0.3535353535353535 0.0 
-0.10112359550561789 -0.3095238095238094 -1.0 -1.0 -0.13636363636363635 -0.6082474226804124 -1.0 0.0 
-0.3033707865168539 -0.8333333333333333 -1.0 -1.0 0.659090909090909 -0.9587628865979382 -0.7171717171717171 0.0 
0.146067415730337 -0.09523809523809523 -1.0 -1.0 -0.06818181818181823 -0.36082474226804107 -0.13131313131313127 0.0 
-0.3258426966292135 -1.0 -1.0 -1.0 0.27272727272727293 -0.8350515463917526 -0.5353535353535352 0.0 
-0.1910112359550562 -0.45238095238095233 -1.0 -1.0 0.09090909090909083 -0.6082474226804124 -0.5353535353535352 0.0 
-0.3483146067415731 -0.5 -1.0 -1.0 0.09090909090909083 -0.15463917525773185 0.05050505050505061 0.0 
-0.4382022471910112 -0.4285714285714285 -1.0 -1.0 0.06818181818181812 -0.38144329896907203 -0.1515151515151515 0.0 
-0.5280898876404494 -0.16666666666666674 -1.0 -1.0 0.13636363636363646 -0.402061855670103 -0.1717171717171717 0.0 
-0.03370786516853941 -0.5 -1.0 -1.0 0.20454545454545459 -0.34020618556701043 -0.11111111111111105 0.0 
-0.03370786516853941 -0.45238095238095233 -1.0 -1.0 0.06818181818181812 -0.42268041237113396 -0.1717171717171717 0.0 
0.1910112359550562 -0.47619047619047616 -1.0 -1.0 0.0 -0.5257731958762886 -0.2727272727272727 0.0 
-0.2359550561797752 -0.5952380952380951 -1.0 -1.0 -0.13636363636363635 -0.34020618556701043 -0.11111111111111105 0.0 
0.258426966292135 -0.16666666666666674 -1.0 -1.0 -0.22727272727272718 -0.2989690721649485 -0.07070707070707061 0.0 
-0.10112359550561789 -0.6904761904761905 -1.0 -1.0 -0.045454545454545525 -0.34020618556701043 -0.11111111111111105 0.0 
